CUSTOMER_NUMBER_BLINDED,SALES_OFFICE_DESCRIPTION,DELIVERY_PLANT_DESCRIPTION,ON_BOARDING_DATE,ADDRESS_CITY,ADDRESS_ZIP_CODE,COUNTY,GEO_LONGITUDE,GEO_LATITUDE,CUSTOMER_ACTIVITY_CLUSTER_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION,CUSTOMER_SUB_TRADE_CHANNEL_DESCRIPTION,BUSINESS_TYPE_EXTENSION_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION2,MARKET_DESCRIPTION,COLD_DRINK_CHANNEL_DESCRIPTION
C00000189124581144142,"Draper, UT","Draper, UT",12/12/2008,HOLLADAY,84121,SALT LAKE,-111.834945,40.63951,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000556149014911468,"Johnstown, CO","Johnstown, CO",7/30/2018,BOULDER,80302-5205,BOULDER,-105.278462,40.017493,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000011485965321481,"Lewiston, ID","Lewiston, ID",9/3/2021,PULLMAN,99163-3166,WHITMAN,-117.18017,46.731536,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00001556203022102130,"Idaho Falls, ID","Idaho Falls, ID",6/9/2020,IDAHO FALLS,83402-3313,BINGHAM,-112.044075,43.49775,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000015240710562469,"Tacoma, WA","Tacoma Sales Center, WA",2/12/2016,YELM,98597-6602,THURSTON,-122.59113,46.933602,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000043397721881159,"Idaho Falls, ID","Idaho Falls, ID",3/1/1984,VICTOR,83455,TETON,-111.111355,43.603105,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00002296206713251560,"Glenwood Springs, CO","Glenwood Springs, CO",9/23/2019,RIFLE,81650-2317,GARFIELD,-107.78263,39.53159,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000001400903778681,"Wilsonville, OR","Wilsonville, OR",10/4/2010,GRESHAM,97030-3921,MULTNOMAH,-122.42406,45.507317,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00001529187220921960,"Pocatello, ID","Pocatello, ID",6/25/2019,CHUBBUCK,83202-2385,BANNOCK,-112.46632,42.908274,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000119666221391287,"Huachuca City, AZ","Huachuca City, AZ",6/20/2018,SIERRA VISTA,85635-5204,COCHISE,-110.26113,31.52974,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000013612511373730,"Draper, UT","Draper, UT",4/10/2018,SALT LAKE CITY,84103-1406,SALT LAKE,-111.8997,40.78618,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000018566174181065,"Tucson, AZ","Tucson, AZ",5/17/2018,TUCSON,85705-3014,PIMA,-110.995295,32.272145,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001249101214821150,"Draper, UT","Draper, UT",9/16/1994,SALT LAKE CITY,84121-3140,SALT LAKE,-111.825985,40.62399,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001647127419662430,"Boise, ID","Boise, ID",10/16/2020,MERIDIAN,83642-5308,ADA,-116.421715,43.5347,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000023878561918858,"Spokane, WA","Spokane, WA",3/22/2018,SPOKANE,99202-2004,SPOKANE,-117.39736,47.66844,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000011441203442513,"Scottsbluff, NE","Scottsbluff, NE",8/5/2019,PINE RIDGE,57770,OGLALA LAKOTA,-102.530385,43.026415,Educational,Primary/Secondary Sc,EDUCATION - NON REST,DSD,Primary/Secondary Sc,ON PREMISE                    ,GOV'T/EDU                     
C00000015712374451724,"Wilsonville, OR","Wilsonville, OR",5/23/2016,PORTLAND,97222-7415,CLACKAMAS,-122.651623,45.452708,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000018342146852145,"Glendale, AZ","Glendale, AZ",12/1/2021,GOODYEAR,85395-2620,MARICOPA,-112.341065,33.463175,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000148710792881433,"Ogden, UT","Ogden, UT",3/6/2013,OGDEN,84401-1964,WEBER,-111.971885,41.22302,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000234717105071607,"Tacoma, WA","Tacoma Sales Center, WA",4/16/2019,PUYALLUP,98372-3137,PIERCE,-122.2761,47.19187,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000024908471195814,"Elko, NV","Elko, NV",6/28/2018,SPRING CREEK,89815-6005,ELKO,-115.585455,40.73721,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000716243924392297,"Glendale, AZ","Glendale, AZ",5/24/2018,PHOENIX,85029-4721,MARICOPA,-112.10887,33.582005,Entertainment/Recrea,Recreation,Religious/Charitable,DSD,Recreation,ON PREMISE                    ,GOV'T/EDU                     
C00001175236816871950,"Draper, UT","Draper, UT",11/21/2018,SARATOGA SPRINGS,84045-5190,UTAH,-111.916415,40.381675,Eating & Drinking,Quick Service Restau,QSR-Asian,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000009431865528486,"Spokane, WA","Spokane, WA",2/5/2020,COEUR D ALENE,83814-2705,KOOTENAI,-116.78116,47.674015,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000107399196872,"Scottsbluff, NE","Scottsbluff, NE",1/29/2020,TORRINGTON,82240-3225,GOSHEN,-104.184345,42.060665,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000009197282168877,"Albuquerque, NM","Albuquerque, NM",1/19/2017,ALBUQUERQUE,87109-4377,BERNALILLO,-106.591261,35.166321,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000153817612140617,"Glendale, AZ","Glendale, AZ",6/14/2018,GLENDALE,85306-2804,MARICOPA,-112.202475,33.62601,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00001709182010631250,"Draper, UT","Draper, UT",12/14/2010,MIDWAY,84049,WASATCH,-111.487605,40.5238,Travel/Transportatio,Lodging,Other Lodging,DSD,Lodging,ON PREMISE                    ,LODGING                       
C00000056466917032216,"Tucson, AZ","Tucson, AZ",10/24/2021,TUCSON,85711-3923,PIMA,-110.882615,32.2216,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000005741209642432,"Tacoma, WA","Tacoma Sales Center, WA",1/30/1995,BUCKLEY,98321,PIERCE,-122.02726,47.16559,Eating & Drinking,Quick Service Restau,QSR-Hamburger,Agency,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000144317398751663,"Tucson, AZ","Tucson, AZ",11/17/2004,GREEN VALLEY,85614-4207,PIMA,-110.98945,31.89908,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000179512667071107,"Bend, OR","Bend, OR",11/10/2020,SISTERS,97759-1019,DESCHUTES,-121.55174,44.29134,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00002248214120971440,"Tucson, AZ","Tucson, AZ",4/28/2020,TUCSON,85747-9772,PIMA,-110.747095,32.119135,Educational,Primary/Secondary Sc,EDUCATION - NON REST,DSD,Primary/Secondary Sc,ON PREMISE                    ,GOV'T/EDU                     
C00000006721835442931,"Draper, UT","Draper, UT",8/1/2013,DRAPER,84020-6200,SALT LAKE,-111.871835,40.516055,Educational,Business & Professio,EDUCATION - NON REST,DSD,Business & Professio,ON PREMISE                    ,GOV'T/EDU                     
C00000000150750367866,"Draper, UT","Draper, UT",1/9/2014,MAGNA,84044,SALT LAKE,-112.091949,40.671978,At-Work,Government (Non-Mili,Other Government (No,DSD,Government (Non-Mili,ON PREMISE                    ,GOV'T/EDU                     
C00002084235124711220,"Bellevue, WA","Bellevue, WA",3/15/2021,BURIEN,98166-2261,KING,-122.34317,47.466795,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000002904494631,"Colorado Springs, CO","Colorado Springs, CO",11/7/2017,COLORADO SPRINGS,80909-5904,EL PASO,-104.78999,38.83563,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00002220145120061090,"Draper, UT","Draper, UT",7/10/2014,GRANTSVILLE,84029,TOOELE,-112.4549,40.599815,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000006342307752262,"Alamosa, CO","Alamosa, CO",5/23/2019,BUENA VISTA,81211,CHAFFEE,-106.131862,38.839031,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000930206117981227,"Draper, UT","Draper, UT",10/7/2019,OREM,84058-7601,UTAH,-111.69006,40.273395,Eating & Drinking,Quick Service Restau,QSR-Asian,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000087814701694967,"Denver, CO","Denver, CO",10/17/2017,DENVER,80231-5312,ARAPAHOE,-104.90087,39.674965,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000038125001107717,"Bend, OR","Bend, OR",5/24/2022,BEND,97707,DESCHUTES,-121.435155,43.873624,Entertainment/Recrea,Amusement,Other Amusement,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000125411802381425,"Idaho Falls, ID","Idaho Falls, ID",10/7/2021,RIRIE,83443-7738,BONNEVILLE,-111.648203,43.640391,Entertainment/Recrea,Recreation,Other Recreation,DSD,Recreation,ON PREMISE                    ,DESTINATION VENUE             
C00000201275314291010,"Draper, UT","Draper, UT",5/2/2001,LINDON,84042-1824,UTAH,-111.720847,40.344741,Eating & Drinking,Quick Service Restau,QSR-Pizza,Local Dr. Pepper,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000157821312501110,"Eugene, OR","Eugene, OR",4/7/2020,CORVALLIS,97330-1560,BENTON,-123.253325,44.591615,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000054420142043658,"Draper, UT","Draper, UT",6/5/2018,SANDY,84094-7720,SALT LAKE,-111.862629,40.583073,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000666106516112289,"Lewiston, ID","Lewiston, ID",1/18/2007,LEWISTON,83501-1906,NEZ PERCE,-117.011905,46.41793,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000149323363621613,"Tucson, AZ","Tucson, AZ",5/1/2018,TUCSON,85710-4410,PIMA,-110.80689,32.21902,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000000627889869552,"Boise, ID","Boise, ID",3/11/2020,EAGLE,83616,ADA,-116.46829,43.770445,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00002154199624951130,"Draper, UT","Draper, UT",5/30/2018,PROVO,84601-4323,UTAH,-111.66394,40.234475,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000342117718231573,"Tempe, AZ","Tempe, AZ",11/22/2021,CHANDLER,85225-3337,MARICOPA,-111.84071,33.32066,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000194210987191995,"Glendale, AZ","Glendale, AZ",3/5/2020,GOODYEAR,85338,MARICOPA,-112.392475,33.44137,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000927249413651992,"Bellevue, WA","Bellevue, WA",4/29/2016,RENTON,98059-3147,KING,-122.165886,47.539445,Eating & Drinking,Quick Service Restau,QSR-Mexican,Secondary Volume,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001246102223092130,"Tempe, AZ","Tempe, AZ",12/24/2014,TEMPE,85281-2720,MARICOPA,-111.9444928,33.4297214,Travel/Transportatio,All Other,Other Lodging,Equipment Only,All Other,ON PREMISE                    ,LODGING                       
C00000005492092671691,"Boise, ID","Boise, ID",10/4/2012,PAYETTE,83661,PAYETTE,-116.907463,44.098945,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00001894132023501340,"Draper, UT","Draper, UT",8/16/2019,OREM,84097-8071,UTAH,-111.678525,40.263025,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000021022215572459,"Bremerton, WA","Bremerton, WA",7/20/2020,BREMERTON,98337-1913,KITSAP,-122.62697,47.56539,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000119715125171769,"Draper, UT","Draper, UT",6/24/2019,AMERICAN FORK,84003-3257,UTAH,-111.785447,40.36578,Eating & Drinking,Street Vendor,Other Eating & Drink,DSD,Street Vendor,ON PREMISE                    ,EATING/DRINKING               
C00000673223814402294,,,10/10/2011,PARK CITY,,SUMMIT,-111.46536,40.681515,At-Work,Government (Non-Mili,,Cold Drinks/ Snacks,Government (Non-Mili,                              ,                              
C00001328241724661940,"Johnstown, CO","Johnstown, CO",2/12/2009,THORNTON,80233,ADAMS,-104.94061,39.913955,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000228347424323,"Spokane, WA","Spokane, WA",3/12/2014,SPOKANE,99202-2500,SPOKANE,-117.400675,47.646462,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000208215227751838,"Bremerton, WA","Bremerton, WA",2/25/2015,GIG HARBOR,98335-1133,PIERCE,-122.581868,47.32861,Eating & Drinking,Quick Service Restau,QSR-Sandwich,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000002713541585280,"Scottsbluff, NE","Scottsbluff, NE",5/17/2022,ALLIANCE,69301-3205,BOX BUTTE,-102.878455,42.096976,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000017535897441629,"Wilsonville, OR","Wilsonville, OR",10/19/2011,PORTLAND,97224-2651,WASHINGTON,-122.797496,45.406846,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000163710322027818,"Draper, UT","Draper, UT",1/7/2019,BOUNTIFUL,84010-7717,DAVIS,-111.894625,40.861615,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000098220741221586,"Pueblo, CO","Pueblo, CO",10/7/2010,PUEBLO,81006,PUEBLO,-104.464735,38.24531,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000018724837331121,"Bend, OR","Bend, OR",11/15/2017,BEND,97702-1574,DESCHUTES,-121.315551,44.045646,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000116918851402337,"Draper, UT","Draper, UT",5/31/2019,SALT LAKE CITY,84115-2504,SALT LAKE,-111.895185,40.72459,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000187815521040724,"Twin Falls, ID","Twin Falls, ID",10/15/2012,GOODING,83330,GOODING,-114.73023,42.931155,At-Work,Government (Non-Mili,Other Government (No,DSD,Government (Non-Mili,ON PREMISE                    ,GOV'T/EDU                     
C00000004604921653240,"Draper, UT","Draper, UT",5/1/2018,TAYLORSVILLE,84129-3551,SALT LAKE,-111.98553,40.65306,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000019018802461437,"Tacoma, WA","Tacoma Sales Center, WA",4/20/2005,BONNEY LAKE,98391-7048,PIERCE,-122.186885,47.176933,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000146111546372295,"Tacoma, WA","Tacoma Sales Center, WA",12/2/2011,PUYALLUP,98372-6784,PIERCE,-122.25503,47.19435,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000017893251784211,"Grand Junction, CO","Grand Junction, CO",12/8/2021,GRAND JUNCTION,81505-9406,MESA,-108.632478,39.103751,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000015862461966534,"Bend, OR","Bend, OR",7/2/2020,BEND,97702-1416,DESCHUTES,-121.291675,44.044305,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000010362159536113,"Bend, OR","Bend, OR",3/18/2019,TERREBONNE,97760-7000,DESCHUTES,-121.175402,44.3513,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000172416761349712,"Draper, UT","Draper, UT",12/4/2019,RIVERTON,84096-1962,SALT LAKE,-112.042095,40.524945,Eating & Drinking,Quick Service Restau,QSR-Asian,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000011751212431808,"Tempe, AZ","Tempe, AZ",4/19/2019,CHANDLER,85286-6903,MARICOPA,-111.858645,33.27913,Entertainment/Recrea,Recreation,Religious/Charitable,DSD,Recreation,ON PREMISE                    ,GOV'T/EDU                     
C00000145317271009169,"Bend, OR","Bend, OR",4/23/2007,BEND,97701-3815,DESCHUTES,-121.302555,44.070015,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000011221802481119,"Wilsonville, OR","Wilsonville, OR",1/27/2017,SEASIDE,97138,CLATSOP,-123.929504,45.992547,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000024316718221563,"Spokane, WA","Spokane, WA",4/6/2022,SPOKANE,99207-5045,SPOKANE,-117.38913,47.67816,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000150220515891080,"Grand Junction, CO","Grand Junction, CO",1/22/2020,GRAND JUNCTION,81501-5825,MESA,-108.572702,39.070305,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00001540117024501110,"Tacoma, WA","Tacoma Sales Center, WA",10/4/2019,CHEHALIS,98532-3700,LEWIS,-122.955787,46.64632,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000149617348751172,"Spokane, WA","Spokane, WA",2/15/2022,COEUR D ALENE,83815-8236,KOOTENAI,-116.8179,47.70264,Entertainment/Recrea,Recreation,Other Recreation,DSD,Recreation,ON PREMISE                    ,DESTINATION VENUE             
C00000011571998784514,"Scottsbluff, NE","Scottsbluff, NE",12/26/2018,KIMBALL,69145-1240,KIMBALL,-103.663675,41.237095,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000002215708196599,,,10/19/2020,SALT LAKE CITY,84101-1408,SALT LAKE,0,0,At-Work,Business & Professio,,DSD,Business & Professio,                              ,                              
C00000315153214581069,"Walla Walla, WA","Walla Walla, WA",7/16/1996,WALLA WALLA,99362-2769,WALLA WALLA,-118.345705,46.06078,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000136321209152247,"Bremerton, WA","Bremerton, WA",10/25/2011,GIG HARBOR,98332-8745,PIERCE,-122.586897,47.369703,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000856141316911408,"Wilsonville, OR","Wilsonville, OR",9/14/1994,HAMMOND,97121-9799,CLATSOP,-123.95663,46.184367,Travel/Transportatio,Lodging,Other Lodging,DSD,Lodging,ON PREMISE                    ,LODGING                       
C00000001075262138317,"Albuquerque, NM","Albuquerque, NM",11/19/2019,ALBUQUERQUE,87114-4003,BERNALILLO,-106.666195,35.182895,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000125366511131671,"Tacoma, WA","Tacoma Sales Center, WA",1/17/2020,MONTESANO,98563-3616,GRAYS HARBOR,-123.601445,46.980025,Eating & Drinking,Full Service Restaur,Cart/Mobile Food,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000174721214062227,"Johnstown, CO","Johnstown, CO",9/28/2020,LOVELAND,80538-8851,LARIMER,-105.00234,40.409895,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000237923302439718,"Pueblo, CO","Pueblo, CO",4/1/2015,COLORADO CITY,81019,PUEBLO,-104.890101,37.923929,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000230919301266718,"Eugene, OR","Eugene, OR",1/28/2022,ALBANY,97322-5252,LINN,-123.07261,44.631961,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001589217413791260,"Draper, UT","Draper, UT",8/11/1995,PARK CITY,84068,SUMMIT,-111.491666,40.676369,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000165424069611631,"Wilsonville, OR","Wilsonville, OR",11/8/2014,SEASIDE,97138-4607,CLATSOP,-123.916024,46.001664,Eating & Drinking,Quick Service Restau,QSR-Sandwich,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000148214162299354,"Scottsbluff, NE","Scottsbluff, NE",11/20/2013,SCOTTSBLUFF,69361,SCOTTS BLUFF,-103.63633,41.86017,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000003421715747229,"Price, UT","Price, UT",4/7/2016,MOAB,84532-3438,GRAND,-109.504075,38.52893,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00002386139224742220,"Twin Falls, ID","Twin Falls, ID",5/22/2012,TWIN FALLS,83301-5704,TWIN FALLS,-114.46046,42.54881,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000681117019481450,"Tacoma, WA","Tacoma Sales Center, WA",7/16/2012,TACOMA,98444-4636,PIERCE,-122.432899,47.130569,Other Shopping & Ser,General Merchandiser,Other General Mercha,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00000105921964772171,"Eugene, OR","Eugene, OR",6/24/2018,CORVALLIS,97330-5820,BENTON,-123.27362,44.56756,Third Party (Non-Con,All Other,Other All Others,Secondary Volume,All Other,ON PREMISE                    ,AT WORK                       
C00000019903217272290,"Denver, CO","Denver, CO",5/7/2019,DENVER,80211-1654,DENVER,-105.03461,39.77607,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000045251215011980,"Wilsonville, OR","Wilsonville, OR",6/19/2001,SCAPPOOSE,97056,COLUMBIA,-122.87579,45.730999,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000001548372402384,"Flagstaff, AZ","Flagstaff, AZ",12/4/2020,WINSLOW,86047-3603,NAVAJO,-110.69857,35.02354,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000172160210351231,"Glenwood Springs, CO","Glenwood Springs, CO",5/16/2022,ASPEN,81611,PITKIN,-106.846088,39.199637,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000002296738387362,"Bremerton, WA","Bremerton, WA",10/3/2019,BREMERTON,98337-5610,KITSAP,-122.626035,47.5635,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000063220714062339,"Draper, UT","Draper, UT",1/11/2019,LEHI,84043-5480,UTAH,-111.897366,40.431175,Eating & Drinking,Other Eating & Drink,QSR-Other Fast Food,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000119511511461284,"Tacoma, WA","Tacoma Sales Center, WA",11/15/2005,TACOMA,98424-3691,PIERCE,-122.33725,47.233634,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
